Date,Tier,Side,Entry,ShortStrike,OTM,HoldDays,ActualBars,Safety%,VIX,ATR,Score,ClosestApproach,ClosestDay,CloseBreached,CloseBDay,IntradayBreached,IntradayBDay,Week,Risk,Year
2016-04-12,Cautious,Bull Put,7709.1,7059.1,650,7,7,100.0,16.02,53.1,0,713.9,1,False,,False,,2016_15,160.0,2016
2016-04-20,Wednesday-MW,Bull Put,7919.3,7319.3,600,7,7,100.0,17.08,62.0,0,469.8,7,False,,False,,2016_16,150.0,2016
2016-04-21,Normal,Bull Put,7897.0,7347.0,550,7,7,99.9,16.51,64.3,1,430.8,7,False,,False,,2016_16,140.0,2016
2016-04-25,Normal,Bull Put,7864.9,7314.9,550,7,7,99.9,16.57,64.7,0,382.8,7,False,,False,,2016_17,140.0,2016
2016-04-26,Normal,Bull Put,7955.4,7405.4,550,7,7,99.7,16.58,70.9,0,292.2,6,False,,False,,2016_17,140.0,2016
2016-05-02,Normal,Bull Put,7807.1,7257.1,550,7,7,99.3,17.09,76.7,0,421.6,4,False,,False,,2016_18,140.0,2016
2016-05-03,Cautious,Bull Put,7742.8,7092.8,650,7,7,99.7,17.46,82.3,1,586.0,3,False,,False,,2016_18,160.0,2016
2016-05-09,Normal,Bull Put,7868.6,7318.6,550,7,7,98.8,16.61,82.7,0,453.8,5,False,,False,,2016_19,140.0,2016
2016-05-10,Normal,Bull Put,7889.9,7339.9,550,7,7,99.0,16.42,81.0,0,427.2,7,False,,False,,2016_19,140.0,2016
2016-05-16,Normal,Bull Put,7859.3,7309.3,550,7,7,98.4,17.03,85.9,0,406.6,6,False,,False,,2016_20,140.0,2016
2016-05-17,Normal,Bull Put,7887.5,7337.5,550,7,7,98.5,16.37,85.6,0,378.4,5,False,,False,,2016_20,140.0,2016
2016-05-23,Normal,Bull Put,7729.4,7179.4,550,7,7,98.4,16.16,86.4,0,536.5,1,False,,False,,2016_21,140.0,2016
2016-05-24,Normal,Bull Put,7759.9,7209.9,550,7,7,98.7,16.22,83.5,0,601.9,1,False,,False,,2016_21,140.0,2016
2016-05-31,Normal,Bull Put,8160.6,7610.6,550,7,7,97.9,16.05,89.9,1,545.8,2,False,,False,,2016_22,140.0,2016
2016-06-01,Wednesday-MW,Bull Put,8180.2,7580.2,600,7,7,99.1,15.84,87.4,1,576.1,1,False,,False,,2016_22,150.0,2016
2016-06-06,Monday-RW,Bull Put,8205.5,7605.5,600,7,7,99.5,15.36,81.4,0,458.5,5,False,,False,,2016_23,155.0,2016
2016-06-07,Normal,Bull Put,8264.6,7714.6,550,7,7,98.9,14.87,81.9,1,349.4,4,False,,False,,2016_23,140.0,2016
2016-06-14,Normal,Bull Put,8111.6,7561.6,550,7,7,98.9,17.19,81.4,1,512.9,2,False,,False,,2016_24,140.0,2016
2016-06-15,Wednesday-MW,Bull Put,8199.4,7599.4,600,7,7,99.4,17.06,82.9,1,328.0,7,False,,False,,2016_24,150.0,2016
2016-06-20,Normal,Bull Put,8235.2,7685.2,550,7,7,98.2,17.52,87.9,0,242.1,4,False,,False,,2016_25,140.0,2016
2016-06-21,Normal,Bull Put,8208.4,7658.4,550,7,7,98.5,17.26,85.5,0,269.0,3,False,,False,,2016_25,140.0,2016
2016-06-27,Normal,Bull Put,8092.2,7542.2,550,7,7,95.7,18.53,102.9,1,549.4,1,False,,False,,2016_26,140.0,2016
2016-06-28,Normal,Bull Put,8127.1,7577.1,550,7,7,96.3,17.73,99.4,0,580.7,1,False,,False,,2016_26,140.0,2016
2016-07-04,Monday-RW,Bull Put,8370.4,7770.4,600,7,7,98.3,15.58,95.0,1,517.2,3,False,,False,,2016_27,155.0,2016
2016-07-05,Normal,Bull Put,8329.6,7779.6,550,7,7,97.5,15.36,92.5,1,508.0,2,False,,False,,2016_27,140.0,2016
2016-07-12,Normal,Bull Put,8516.1,7966.1,550,7,7,98.0,14.78,89.1,1,510.8,5,False,,False,,2016_28,140.0,2016
2016-07-13,Normal,Bull Put,8504.8,7954.8,550,7,7,98.4,15.33,86.2,2,522.2,4,False,,False,,2016_28,140.0,2016
2016-07-18,Monday-RW,Bull Put,8497.4,7897.4,600,7,7,99.2,15.99,85.5,1,579.6,1,False,,False,,2016_29,155.0,2016
2016-07-19,NarrowCondor,Bull Put,8535.4,8135.4,400,7,7,92.9,15.8,83.8,1,354.9,3,False,,False,,2016_29,180.0,2016
2016-07-19,NarrowCondor,Bear Call,8535.4,8935.4,400,7,7,92.9,15.8,83.8,1,261.8,7,False,,False,,2016_29,180.0,2016
2016-07-25,Monday-RW,Bull Put,8630.4,8030.4,600,7,7,99.4,15.72,82.9,1,499.5,7,False,,False,,2016_30,155.0,2016
2016-07-26,Normal,Bull Put,8584.7,8034.7,550,7,7,98.9,15.62,81.8,0,483.6,7,False,,False,,2016_30,140.0,2016
2016-08-01,Monday-RW,Bull Put,8647.1,8047.1,600,7,7,99.5,15.18,81.1,0,471.2,3,False,,False,,2016_31,155.0,2016
2016-08-02,Normal,Bull Put,8627.6,8077.6,550,7,7,99.0,15.69,80.7,0,440.7,2,False,,False,,2016_31,140.0,2016
2016-08-05,Near-VC,Bull Put,8679.3,7979.3,700,7,7,99.8,14.35,85.6,0,560.9,4,False,,False,,2016_31,120.0,2016
2016-08-08,Monday-RW,Bull Put,8700.2,8100.2,600,7,7,99.4,14.59,82.6,0,440.0,3,False,,False,,2016_32,155.0,2016
2016-08-09,NarrowCondor,Bull Put,8670.5,8270.5,400,7,7,93.1,14.54,83.1,0,269.7,2,False,,False,,2016_32,180.0,2016
2016-08-09,NarrowCondor,Bear Call,8670.5,9070.5,400,7,7,93.1,14.54,83.1,0,376.2,7,False,,False,,2016_32,180.0,2016
2016-08-16,NarrowCondor,Bull Put,8638.9,8238.9,400,7,7,92.7,14.18,84.4,0,342.1,5,False,,False,,2016_33,180.0,2016
2016-08-16,NarrowCondor,Bear Call,8638.9,9038.9,400,7,7,92.7,14.18,84.4,0,344.6,3,False,,False,,2016_33,180.0,2016
2016-08-22,Monday-RW,Bull Put,8626.9,8026.9,600,7,7,99.6,14.24,78.7,0,517.1,5,False,,False,,2016_34,155.0,2016
2016-08-23,NarrowCondor,Bull Put,8639.3,8239.3,400,7,7,94.9,13.9,77.4,0,304.7,4,False,,False,,2016_34,180.0,2016
2016-08-23,NarrowCondor,Bear Call,8639.3,9039.3,400,7,7,94.9,13.9,77.4,0,220.6,6,False,,False,,2016_34,180.0,2016
2016-08-29,Monday-RW,Bull Put,8619.2,8019.2,600,7,7,99.7,13.17,76.4,0,625.1,1,False,,False,,2016_35,155.0,2016
2016-08-30,Normal,Bull Put,8745.1,8195.1,550,7,7,99.0,13.02,80.3,0,558.9,1,False,,False,,2016_35,140.0,2016
2016-09-06,Normal,Bull Put,8944.2,8394.2,550,7,7,98.9,12.75,81.2,2,294.8,5,False,,False,,2016_36,140.0,2016
2016-09-07,Normal,Bull Put,8924.0,8374.0,550,7,7,99.1,13.15,79.4,2,315.0,4,False,,False,,2016_36,140.0,2016
2016-09-14,Normal,Bull Put,8739.2,8189.2,550,7,7,98.8,14.76,82.7,2,515.2,1,False,,False,,2016_37,140.0,2016
2016-09-15,NarrowCondor,Bull Put,8748.6,8348.6,400,7,7,94.1,14.68,80.1,1,366.5,7,False,,False,,2016_37,180.0,2016
2016-09-15,NarrowCondor,Bear Call,8748.6,9148.6,400,7,7,94.1,14.68,80.1,1,256.4,5,False,,False,,2016_37,180.0,2016
2016-09-19,Monday-RW,Bull Put,8809.0,8209.0,600,7,7,99.6,14.94,79.2,1,481.7,6,False,,False,,2016_38,155.0,2016
2016-09-20,Normal,Bull Put,8774.0,8224.0,550,7,7,99.3,14.78,77.6,1,335.1,7,False,,False,,2016_38,140.0,2016
2016-09-23,Near-VC,Bull Put,8825.1,8125.1,700,7,7,99.9,13.25,78.6,0,430.2,5,False,,False,,2016_38,120.0,2016
2016-09-27,NarrowCondor,Bull Put,8720.8,8320.8,400,7,7,93.9,14.25,80.6,0,234.6,3,False,,False,,2016_39,180.0,2016
2016-09-27,NarrowCondor,Bear Call,8720.8,9120.8,400,7,7,93.9,14.25,80.6,0,320.4,2,False,,False,,2016_39,180.0,2016
2016-10-03,VIX-Collapse,Bull Put,8740.2,8040.2,700,7,7,99.6,15.62,92.6,0,466.1,7,False,,False,,2016_40,100.0,2016
2016-10-04,Near-VC,Bull Put,8771.4,8071.4,700,7,7,99.7,14.99,89.3,0,435.0,6,False,,False,,2016_40,120.0,2016
2016-10-06,Cautious,Bull Put,8712.4,8062.4,650,7,7,99.4,14.84,89.8,0,444.0,5,False,,False,,2016_40,160.0,2016
2016-10-10,Monday-RW,Bull Put,8714.6,8114.6,600,7,7,99.2,14.29,84.9,0,391.8,3,False,,False,,2016_41,155.0,2016
2016-10-14,NarrowCondor,Bull Put,8586.5,8186.5,400,7,7,91.2,14.89,88.5,1,319.9,1,False,,False,,2016_41,180.0,2016
2016-10-14,NarrowCondor,Bear Call,8586.5,8986.5,400,7,7,91.2,14.89,88.5,1,250.1,6,False,,False,,2016_41,180.0,2016
2016-10-18,NarrowCondor,Bull Put,8667.7,8267.7,400,7,7,88.9,14.54,94.9,0,282.7,7,False,,False,,2016_42,180.0,2016
2016-10-18,NarrowCondor,Bear Call,8667.7,9067.7,400,7,7,88.9,14.54,94.9,0,331.4,4,False,,False,,2016_42,180.0,2016
2016-10-24,Monday-RW,Bull Put,8711.6,8111.6,600,7,7,99.2,14.33,85.8,1,364.5,7,False,,False,,2016_43,155.0,2016
2016-10-25,NarrowCondor,Bull Put,8692.9,8292.9,400,7,7,92.9,14.48,83.8,0,107.6,7,False,,False,,2016_43,180.0,2016
2016-10-25,NarrowCondor,Bear Call,8692.9,9092.9,400,7,7,92.9,14.48,83.8,0,423.4,4,False,,False,,2016_43,180.0,2016
2016-11-03,Bear-Call,Bear Call,8483.5,9033.5,550,7,7,98.9,16.47,82.2,0,435.4,5,False,,False,,2016_44,140.0,2016
2016-11-08,Bear-Call,Bear Call,8542.1,9092.1,550,7,7,98.6,16.77,84.4,0,494.0,2,False,,False,,2016_45,140.0,2016
2016-11-24,Bear-Call,Bear Call,7974.2,8524.2,550,7,7,91.7,17.16,119.7,2,273.5,5,False,,False,,2016_47,140.0,2016
2016-11-29,Normal,Bull Put,8147.0,7597.0,550,7,7,92.7,17.71,115.8,1,459.9,4,False,,False,,2016_48,140.0,2016
2016-11-30,Normal,Bull Put,8214.6,7664.6,550,7,7,93.1,16.85,114.3,2,392.3,3,False,,False,,2016_48,140.0,2016
2016-12-05,Normal,Bull Put,8139.1,7589.1,550,7,7,94.2,17.29,109.8,0,489.2,2,False,,False,,2016_49,140.0,2016
2016-12-06,Normal,Bull Put,8138.4,7588.4,550,7,7,95.1,17.11,105.4,0,489.9,1,False,,False,,2016_49,140.0,2016
2016-12-09,Near-VC,Bull Put,8255.4,7555.4,700,7,7,99.0,15.07,103.0,1,507.5,7,False,,False,,2016_49,120.0,2016
2016-12-13,NarrowCondor,Bull Put,8212.8,7812.8,400,7,7,86.7,15.92,100.7,0,152.3,7,False,,False,,2016_50,180.0,2016
2016-12-13,NarrowCondor,Bear Call,8212.8,8612.8,400,7,7,86.7,15.92,100.7,0,383.4,1,False,,False,,2016_50,180.0,2016
2016-12-19,Monday-RW,Bull Put,8101.4,7501.4,600,7,7,98.7,14.84,91.4,0,392.4,5,False,,False,,2016_51,155.0,2016
2016-12-20,Bear-Call,Bear Call,8090.6,8640.5,550,7,7,98.0,14.54,89.3,0,529.1,1,False,,False,,2016_51,140.0,2016
2016-12-27,Bear-Call,Bear Call,8030.9,8580.9,550,7,7,97.7,15.08,91.2,0,298.4,7,False,,False,,2016_52,140.0,2016
2016-12-28,Wednesday-MW,Bull Put,8036.8,7436.8,600,7,7,98.8,15.54,89.9,0,584.3,1,False,,False,,2016_52,150.0,2016
2017-01-02,Monday-RW,Bull Put,8179.2,7579.2,600,7,7,98.9,15.83,89.1,1,569.4,1,False,,False,,2017_01,155.0,2017
2017-01-03,NarrowCondor,Bull Put,8189.1,7789.1,400,7,7,91.5,15.96,87.8,0,391.9,1,False,,False,,2017_01,180.0,2017
2017-01-03,NarrowCondor,Bear Call,8189.1,8589.0,400,7,7,91.5,15.96,87.8,0,172.0,7,False,,False,,2017_01,180.0,2017
2017-01-09,Monday-RW,Bull Put,8234.5,7634.5,600,7,7,99.5,15.48,79.9,0,627.7,1,False,,False,,2017_02,155.0,2017
2017-01-10,NarrowCondor,Bull Put,8290.3,7890.3,400,7,7,94.6,15.2,78.4,0,432.2,1,False,,False,,2017_02,180.0,2017
2017-01-10,NarrowCondor,Bear Call,8290.3,8690.3,400,7,7,94.6,15.2,78.4,0,230.1,6,False,,False,,2017_02,180.0,2017
2017-01-17,Normal,Bull Put,8388.8,7838.8,550,7,7,99.4,15.39,74.9,1,489.2,4,False,,False,,2017_03,140.0,2017
2017-01-18,Wednesday-MW,Bull Put,8413.8,7813.8,600,7,7,99.8,15.18,74.6,1,514.3,3,False,,False,,2017_03,150.0,2017
2017-01-23,Monday-RW,Bull Put,8398.0,7798.0,600,7,7,99.8,15.91,73.7,0,601.5,1,False,,False,,2017_04,155.0,2017
2017-01-24,Normal,Bull Put,8476.8,7926.8,550,7,7,99.5,15.29,74.3,0,567.4,1,False,,False,,2017_04,140.0,2017
2017-01-31,Normal,Bull Put,8556.5,8006.5,550,7,7,99.4,16.83,76.4,0,531.2,1,False,,False,,2017_05,140.0,2017
2017-02-01,VIX-Collapse,Bull Put,8715.5,8015.5,700,7,7,99.8,13.97,84.1,1,670.3,1,False,,False,,2017_05,100.0,2017
2017-02-02,VIX-Collapse,Bull Put,8722.3,8022.3,700,7,7,99.9,13.52,83.2,0,685.5,1,False,,False,,2017_05,100.0,2017
2017-02-06,Monday-RW,Bull Put,8796.1,8196.1,600,7,7,99.6,13.4,79.8,0,516.9,7,False,,False,,2017_06,155.0,2017
2017-02-07,Normal,Bull Put,8770.8,8220.8,550,7,7,99.2,13.51,78.8,1,492.3,6,False,,False,,2017_06,140.0,2017
2017-02-13,Monday-RW,Bull Put,8802.0,8202.0,600,7,7,99.7,13.69,77.4,0,511.0,2,False,,False,,2017_07,155.0,2017
2017-02-14,NarrowCondor,Bull Put,8784.1,8384.1,400,7,7,95.5,13.8,75.3,0,328.9,1,False,,False,,2017_07,180.0,2017
2017-02-14,NarrowCondor,Bear Call,8784.1,9184.1,400,7,7,95.5,13.8,75.3,0,202.2,7,False,,False,,2017_07,180.0,2017
2017-02-20,Monday-RW,Bull Put,8884.2,8284.2,600,7,7,99.6,13.61,77.9,0,576.8,1,False,,False,,2017_08,155.0,2017
2017-02-21,Normal,Bull Put,8903.2,8353.2,550,7,7,99.3,13.53,76.6,0,507.0,7,False,,False,,2017_08,140.0,2017
2017-02-27,Monday-RW,Bull Put,8896.5,8296.5,600,7,7,99.8,13.68,72.8,0,563.8,4,False,,False,,2017_09,155.0,2017
2017-02-28,NarrowCondor,Bull Put,8875.2,8475.2,400,7,7,96.7,13.79,71.0,0,385.1,3,False,,False,,2017_09,180.0,2017
2017-02-28,NarrowCondor,Bear Call,8875.2,9275.2,400,7,7,96.7,13.79,71.0,0,282.9,2,False,,False,,2017_09,180.0,2017
2017-03-06,Monday-RW,Bull Put,8962.6,8362.6,600,7,7,99.8,13.64,72.3,0,529.6,2,False,,False,,2017_10,155.0,2017
2017-03-07,Normal,Bull Put,8945.0,8395.0,550,7,7,99.7,13.88,70.4,0,497.3,1,False,,False,,2017_10,140.0,2017
2017-03-15,Near-VC,Bull Put,9082.6,8382.6,700,7,7,100.0,12.42,73.5,0,636.8,5,False,,False,,2017_11,120.0,2017
2017-03-16,Thursday-EXP,Bull Put,9157.3,8607.3,550,1,1,100.0,11.91,73.6,1,540.9,1,False,,False,,2017_11,165.0,2017
2017-03-20,Monday-RW,Bull Put,9129.5,8529.5,600,7,7,99.8,12.02,71.5,1,489.9,2,False,,False,,2017_12,155.0,2017
2017-03-21,Aggressive,Bull Put,9126.1,8676.1,450,7,7,98.4,11.94,70.7,0,343.3,1,False,,False,,2017_12,100.0,2017
2017-03-23,Thursday-EXP,Bull Put,9081.8,8531.8,550,1,1,100.0,11.84,73.1,0,557.8,1,False,,False,,2017_12,165.0,2017
2017-03-24,NarrowCondor,Bull Put,9100.4,8700.4,400,7,7,96.5,11.98,71.6,0,324.2,1,False,,False,,2017_12,180.0,2017
2017-03-24,NarrowCondor,Bear Call,9100.4,9500.4,400,7,7,96.5,11.98,71.6,0,226.6,7,False,,False,,2017_12,180.0,2017
2017-03-27,Monday-RW,Bull Put,9052.9,8452.9,600,7,7,99.8,12.44,71.9,0,627.0,1,False,,False,,2017_13,155.0,2017
2017-03-28,NarrowCondor,Bull Put,9108.3,8708.3,400,7,7,96.7,12.12,70.8,0,401.0,1,False,,False,,2017_13,180.0,2017
2017-03-28,NarrowCondor,Bear Call,9108.3,9508.3,400,7,7,96.7,12.12,70.8,0,234.5,5,False,,False,,2017_13,180.0,2017
2017-04-03,Monday-RW,Bull Put,9243.0,8643.0,600,7,7,99.9,11.49,65.7,1,502.0,7,False,,False,,2017_14,155.0,2017
2017-04-05,Butterfly,Bull Put,9256.9,9056.9,200,5,5,83.0,11.55,65.2,0,105.1,5,False,,False,,2017_14,40.0,2017
2017-04-05,Butterfly,Bear Call,9256.9,9456.9,200,5,5,83.0,11.55,65.2,0,189.3,1,False,,False,,2017_14,40.0,2017
2017-04-06,Thursday-EXP,Bull Put,9256.6,8706.6,550,1,1,100.0,11.29,64.0,0,482.1,1,False,,False,,2017_14,165.0,2017
2017-04-07,Friday-SNP,Bull Put,9196.9,8596.9,600,6,6,100.0,11.69,64.3,0,498.9,6,False,,False,,2017_14,158.0,2017
2017-04-10,Butterfly,Bull Put,9176.8,8976.8,200,5,5,84.2,11.62,63.3,0,119.0,5,False,,False,,2017_15,40.0,2017
2017-04-10,Butterfly,Bear Call,9176.8,9376.8,200,5,5,84.2,11.62,63.3,0,130.5,2,False,,False,,2017_15,40.0,2017
2017-04-11,NarrowCondor,Bull Put,9233.8,8833.8,400,7,7,98.2,11.4,63.7,0,241.5,5,False,,False,,2017_15,180.0,2017
2017-04-11,NarrowCondor,Bear Call,9233.8,9633.8,400,7,7,98.2,11.4,63.7,0,387.5,1,False,,False,,2017_15,180.0,2017
2017-04-12,Wednesday-MW,Bull Put,9201.0,8601.0,600,7,7,100.0,11.63,65.1,0,474.2,4,False,,False,,2017_15,150.0,2017
2017-04-17,Butterfly,Bull Put,9139.4,8939.4,200,5,5,84.6,11.89,62.8,0,135.9,2,False,,False,,2017_16,40.0,2017
2017-04-17,Butterfly,Bear Call,9139.4,9339.4,200,5,5,84.6,11.89,62.8,0,114.3,5,False,,False,,2017_16,40.0,2017
2017-04-19,Wednesday-MW,Bull Put,9114.0,8514.0,600,7,7,99.9,12.22,65.5,0,574.9,2,False,,False,,2017_16,150.0,2017
2017-04-20,Thursday-EXP,Bull Put,9136.1,8586.1,550,1,1,100.0,11.56,63.4,0,502.9,1,False,,False,,2017_16,165.0,2017
2017-04-21,Friday-SNP,Bull Put,9119.3,8519.3,600,6,6,100.0,11.42,65.6,0,611.5,1,False,,False,,2017_16,158.0,2017
2017-04-24,Butterfly,Bull Put,9217.7,9017.7,200,5,5,80.8,11.63,68.5,0,252.3,4,False,,False,,2017_17,40.0,2017
2017-04-24,Butterfly,Bear Call,9217.7,9417.7,200,5,5,80.8,11.63,68.5,0,50.7,2,False,,False,,2017_17,40.0,2017
2017-04-27,Thursday-EXP,Bull Put,9328.7,8778.7,550,1,1,100.0,11.07,72.1,1,503.8,1,False,,False,,2017_17,165.0,2017
2017-04-28,Friday-SNP,Bull Put,9304.6,8704.6,600,6,6,99.9,10.86,71.2,0,565.4,1,False,,False,,2017_17,158.0,2017
2017-05-03,Wednesday-MW,Bull Put,9304.0,8704.0,600,7,7,99.9,11.53,70.1,0,568.0,2,False,,False,,2017_18,150.0,2017
2017-05-04,Butterfly,Bull Put,9356.8,9156.8,200,5,5,80.2,11.33,69.5,0,115.3,1,False,,False,,2017_18,40.0,2017
2017-05-04,Butterfly,Bear Call,9356.8,9556.8,200,5,5,80.2,11.33,69.5,0,106.5,5,False,,False,,2017_18,40.0,2017
2017-05-08,Monday-RW,Bull Put,9310.8,8710.8,600,7,7,99.9,11.67,71.1,0,597.0,1,False,,False,,2017_19,155.0,2017
2017-05-09,NarrowCondor,Bull Put,9317.3,8917.3,400,7,7,97.3,11.11,68.2,1,419.4,1,False,,False,,2017_19,180.0,2017
2017-05-09,NarrowCondor,Bear Call,9317.3,9717.3,400,7,7,97.3,11.11,68.2,1,185.1,6,False,,False,,2017_19,180.0,2017
2017-05-15,Monday-RW,Bull Put,9445.6,8845.6,600,7,7,99.9,10.68,65.8,1,496.3,7,False,,False,,2017_20,155.0,2017
2017-05-16,Normal,Bull Put,9510.2,8960.2,550,7,7,99.8,10.56,66.2,2,381.6,6,False,,False,,2017_20,140.0,2017
2017-05-19,NarrowCondor,Bull Put,9435.4,9035.4,400,7,7,96.8,11.3,70.4,0,306.5,3,False,,False,,2017_20,180.0,2017
2017-05-19,NarrowCondor,Bear Call,9435.4,9835.4,400,7,7,96.8,11.3,70.4,0,197.9,6,False,,False,,2017_20,180.0,2017
2017-05-22,Monday-RW,Bull Put,9438.0,8838.0,600,7,7,99.9,11.2,70.5,0,503.9,2,False,,False,,2017_21,155.0,2017
2017-05-24,Wednesday-MW,Bull Put,9370.1,8770.1,600,7,7,99.8,11.83,72.3,0,609.1,1,False,,False,,2017_21,150.0,2017
2017-05-25,Near-VC,Bull Put,9501.2,8801.2,700,7,7,99.9,10.45,78.1,0,694.9,1,False,,False,,2017_21,120.0,2017
2017-05-26,Friday-SNP,Bull Put,9580.9,8980.9,600,6,6,99.8,10.86,80.2,0,569.2,1,False,,False,,2017_21,158.0,2017
2017-05-30,Normal,Bull Put,9625.9,9075.9,550,7,7,99.2,11.77,78.8,1,514.2,2,False,,False,,2017_22,140.0,2017
2017-05-31,Wednesday-MW,Bull Put,9625.7,9025.7,600,7,7,99.7,11.76,76.0,1,564.3,1,False,,False,,2017_22,150.0,2017
2017-06-01,Thursday-EXP,Bull Put,9616.6,9066.6,550,1,1,100.0,11.31,73.8,0,571.0,1,False,,False,,2017_22,165.0,2017
2017-06-05,Monday-RW,Bull Put,9676.5,9076.5,600,7,7,99.9,11.02,70.6,0,504.2,7,False,,False,,2017_23,155.0,2017
2017-06-06,NarrowCondor,Bull Put,9636.9,9236.9,400,7,7,96.7,11.13,71.0,0,323.9,7,False,,False,,2017_23,180.0,2017
2017-06-06,NarrowCondor,Bear Call,9636.9,10036.9,400,7,7,96.7,11.13,71.0,0,348.6,2,False,,False,,2017_23,180.0,2017
2017-06-07,Butterfly,Bull Put,9662.1,9462.1,200,5,5,80.3,10.89,69.3,0,118.5,5,False,,False,,2017_23,40.0,2017
2017-06-07,Butterfly,Bear Call,9662.1,9862.1,200,5,5,80.3,10.89,69.3,0,173.9,1,False,,False,,2017_23,40.0,2017
2017-06-13,Butterfly,Bull Put,9597.5,9397.5,200,5,5,81.8,11.34,67.0,0,163.3,2,False,,False,,2017_24,40.0,2017
2017-06-13,Butterfly,Bear Call,9597.5,9797.5,200,5,5,81.8,11.34,67.0,0,121.0,5,False,,False,,2017_24,40.0,2017
2017-06-14,Wednesday-MW,Bull Put,9613.0,9013.0,600,7,7,99.9,11.18,65.3,0,547.8,1,False,,False,,2017_24,150.0,2017
2017-06-15,Thursday-EXP,Bull Put,9574.1,9024.1,550,1,1,100.0,11.33,64.7,0,541.6,1,False,,False,,2017_24,165.0,2017
2017-06-16,Friday-SNP,Bull Put,9578.0,8978.0,600,6,6,100.0,10.92,63.7,0,495.7,6,False,,False,,2017_24,158.0,2017
2017-06-19,Butterfly,Bull Put,9654.1,9454.1,200,5,5,82.5,10.63,65.9,0,19.6,5,False,,False,,2017_25,40.0,2017
2017-06-19,Butterfly,Bear Call,9654.1,9854.1,200,5,5,82.5,10.63,65.9,0,155.5,3,False,,False,,2017_25,40.0,2017
2017-06-20,Aggressive,Bull Put,9650.0,9200.0,450,7,7,99.3,10.66,63.5,0,248.8,7,False,,False,,2017_25,100.0,2017
2017-06-21,Wednesday-MW,Bull Put,9636.5,9036.5,600,7,7,100.0,10.92,61.9,0,412.3,6,False,,False,,2017_25,150.0,2017
2017-06-22,Thursday-EXP,Bull Put,9624.0,9074.0,550,1,1,100.0,11.21,63.2,0,491.4,1,False,,False,,2017_25,165.0,2017
2017-06-28,Butterfly,Bull Put,9492.8,9292.8,200,5,5,80.9,11.99,68.5,0,156.0,2,False,,False,,2017_26,40.0,2017
2017-06-28,Butterfly,Bear Call,9492.8,9692.8,200,5,5,80.9,11.99,68.5,0,43.0,4,False,,False,,2017_26,40.0,2017
2017-06-29,Thursday-EXP,Bull Put,9494.2,8944.2,550,1,1,100.0,11.38,69.5,0,504.5,1,False,,False,,2017_26,165.0,2017
2017-06-30,Friday-SNP,Bull Put,9525.0,8925.0,600,6,6,99.9,11.73,70.7,0,618.9,1,False,,False,,2017_26,158.0,2017
2017-07-03,Monday-RW,Bull Put,9615.5,9015.5,600,7,7,99.8,11.2,72.7,0,580.2,1,False,,False,,2017_27,155.0,2017
2017-07-04,Aggressive,Bull Put,9610.6,9160.6,450,7,7,98.3,11.28,71.4,0,446.8,1,False,,False,,2017_27,100.0,2017
2017-07-05,Butterfly,Bull Put,9641.4,9441.4,200,5,5,80.6,11.15,68.8,0,198.6,1,False,,False,,2017_27,40.0,2017
2017-07-05,Butterfly,Bear Call,9641.4,9841.4,200,5,5,80.6,11.15,68.8,0,11.5,4,False,,False,,2017_27,40.0,2017
2017-07-06,Thursday-EXP,Bull Put,9669.0,9119.0,550,1,1,100.0,10.98,68.3,0,523.9,1,False,,False,,2017_27,165.0,2017
2017-07-10,Monday-RW,Bull Put,9762.2,9162.2,600,7,7,99.9,10.91,69.9,0,617.1,1,False,,False,,2017_28,155.0,2017
2017-07-11,Normal,Bull Put,9786.4,9236.4,550,7,7,99.7,10.89,69.8,1,551.6,1,False,,False,,2017_28,140.0,2017
2017-07-17,Monday-RW,Bull Put,9913.6,9313.6,600,7,7,99.9,11.46,66.1,1,500.1,1,False,,False,,2017_29,155.0,2017
2017-07-19,Wednesday-MW,Bull Put,9902.0,9302.0,600,7,7,99.9,11.26,69.0,1,536.1,2,False,,False,,2017_29,150.0,2017
2017-07-24,Monday-RW,Bull Put,9965.5,9365.5,600,7,7,99.9,11.31,69.4,1,579.2,4,False,,False,,2017_30,155.0,2017
2017-07-25,Normal,Bull Put,9964.8,9414.8,550,7,7,99.7,10.91,68.8,1,530.0,3,False,,False,,2017_30,140.0,2017
2017-08-01,Aggressive,Bull Put,10120.4,9670.4,450,7,7,98.2,11.91,71.9,0,15.4,7,False,,False,,2017_31,100.0,2017
2017-08-02,Wednesday-MW,Bull Put,10058.1,9458.1,600,7,7,99.8,11.94,72.6,0,227.6,6,False,,False,,2017_31,150.0,2017
2017-08-03,Thursday-EXP,Bull Put,10003.9,9453.9,550,1,1,100.0,11.64,73.3,0,592.5,1,False,,False,,2017_31,165.0,2017
2017-08-07,Monday-RW,Bull Put,10049.6,9449.6,600,7,7,99.8,11.9,74.1,0,236.1,4,False,,False,,2017_32,155.0,2017
2017-08-10,NarrowCondor,Bull Put,9850.0,9450.0,400,7,7,93.5,13.8,82.0,1,235.7,1,False,,False,,2017_32,180.0,2017
2017-08-10,NarrowCondor,Bear Call,9850.0,10250.0,400,7,7,93.5,13.8,82.0,1,302.4,4,False,,False,,2017_32,180.0,2017
2017-08-14,NarrowCondor,Bull Put,9790.9,9390.9,400,7,7,91.0,14.38,89.1,1,349.4,4,False,,False,,2017_33,180.0,2017
